id,date,gu,patient_count
5416,2021-02-26,강북구,3
5417,2021-02-26,강서구,3
5418,2021-02-26,관악구,7
5419,2021-02-26,광진구,15
5420,2021-02-26,구로구,11
5421,2021-02-26,금천구,2
5423,2021-02-26,노원구,6
5424,2021-02-26,도봉구,6
5425,2021-02-26,동대문구,13
5426,2021-02-26,동작구,2
5427,2021-02-26,마포구,3
5428,2021-02-26,서대문구,3
5429,2021-02-26,서초구,1
5430,2021-02-26,성동구,1
5431,2021-02-26,성북구,2
5432,2021-02-26,송파구,6
5433,2021-02-26,양천구,1
5434,2021-02-26,영등포구,4
5435,2021-02-26,용산구,7
5436,2021-02-26,은평구,13
5437,2021-02-26,중구,3
5438,2021-02-26,중랑구,6
5440,2021-02-27,강남구,2
5441,2021-02-27,강동구,7
5442,2021-02-27,강북구,4
5443,2021-02-27,강서구,1
5444,2021-02-27,관악구,14
5445,2021-02-27,광진구,2
5446,2021-02-27,구로구,9
5447,2021-02-27,금천구,3
5449,2021-02-27,노원구,4
5450,2021-02-27,도봉구,6
5451,2021-02-27,동대문구,13
5452,2021-02-27,동작구,1
5453,2021-02-27,마포구,1
5454,2021-02-27,서대문구,1
5455,2021-02-27,서초구,2
5456,2021-02-27,성동구,3
5457,2021-02-27,성북구,4
5458,2021-02-27,송파구,1
5459,2021-02-27,양천구,3
5460,2021-02-27,영등포구,7
5461,2021-02-27,용산구,5
5462,2021-02-27,은평구,2
5463,2021-02-27,중구,3
5464,2021-02-27,중랑구,3
5466,2021-02-28,강남구,1
5467,2021-02-28,강동구,3
5468,2021-02-28,강북구,3
5469,2021-02-28,강서구,1
5470,2021-02-28,관악구,2
5471,2021-02-28,광진구,3
5472,2021-02-28,구로구,2
5473,2021-02-28,금천구,2
5475,2021-02-28,노원구,9
5476,2021-02-28,도봉구,1
5477,2021-02-28,동대문구,4
5478,2021-02-28,동작구,7
5479,2021-02-28,마포구,1
5480,2021-02-28,서초구,4
5481,2021-02-28,성동구,2
5482,2021-02-28,성북구,5
5483,2021-02-28,송파구,3
5484,2021-02-28,양천구,4
5485,2021-02-28,영등포구,14
5486,2021-02-28,용산구,5
5487,2021-02-28,은평구,3
5488,2021-02-28,종로구,2
5489,2021-02-28,중구,1
5490,2021-02-28,중랑구,3
5492,2021-03-01,강남구,8
5493,2021-03-01,강동구,11
5494,2021-03-01,강북구,4
5495,2021-03-01,강서구,5
5496,2021-03-01,관악구,1
5497,2021-03-01,광진구,8
5498,2021-03-01,구로구,3
5499,2021-03-01,금천구,1
5501,2021-03-01,노원구,10
5502,2021-03-01,도봉구,3
5503,2021-03-01,동대문구,4
5504,2021-03-01,동작구,10
5505,2021-03-01,마포구,5
5506,2021-03-01,서초구,9
5507,2021-03-01,성동구,4
5508,2021-03-01,성북구,8
5509,2021-03-01,송파구,5
5510,2021-03-01,양천구,4
5511,2021-03-01,영등포구,3
5512,2021-03-01,용산구,4
5513,2021-03-01,은평구,1
5514,2021-03-01,종로구,2
5515,2021-03-01,중구,1
5516,2021-03-01,중랑구,1
5518,2021-03-02,강남구,8
5519,2021-03-02,강동구,7
5520,2021-03-02,강북구,4
5521,2021-03-02,강서구,4
5522,2021-03-02,광진구,10
5523,2021-03-02,구로구,2
5525,2021-03-02,노원구,5
5526,2021-03-02,도봉구,3
5527,2021-03-02,동대문구,4
5528,2021-03-02,동작구,6
5529,2021-03-02,마포구,6
5530,2021-03-02,서초구,3
5531,2021-03-02,성동구,7
5532,2021-03-02,성북구,12
5533,2021-03-02,송파구,4
5534,2021-03-02,양천구,3
5535,2021-03-02,영등포구,5
5536,2021-03-02,은평구,15
5537,2021-03-02,중구,2
5538,2021-03-02,중랑구,4
5540,2021-03-03,강남구,10
5541,2021-03-03,강동구,10
5542,2021-03-03,강서구,4
5543,2021-03-03,관악구,1
5544,2021-03-03,광진구,8
5545,2021-03-03,구로구,3
5546,2021-03-03,노원구,6
