date,day,hour,food,count,celsius(C),rain(mm)
2020-01-03,Friday,16,피자,9,4.3,0
2020-01-03,Friday,16,한식,15,4.3,0
2020-01-03,Friday,16,회,5,4.3,0
2020-01-03,Friday,17,도시락,1,3.3,0
2020-01-03,Friday,17,돈까스/일식,8,3.3,0
2020-01-03,Friday,17,분식,61,3.3,0
2020-01-03,Friday,17,아시안/양식,11,3.3,0
2020-01-03,Friday,17,야식,14,3.3,0
2020-01-03,Friday,17,족발/보쌈,33,3.3,0
2020-01-03,Friday,17,중식,2,3.3,0
2020-01-03,Friday,17,찜탕,10,3.3,0
2020-01-03,Friday,17,치킨,115,3.3,0
2020-01-03,Friday,17,카페/디저트,18,3.3,0
2020-01-03,Friday,17,패스트푸드,32,3.3,0
2020-01-03,Friday,17,피자,26,3.3,0
2020-01-03,Friday,17,한식,43,3.3,0
2020-01-03,Friday,17,회,11,3.3,0
2020-01-03,Friday,18,도시락,2,2.2,0
2020-01-03,Friday,18,돈까스/일식,25,2.2,0
2020-01-03,Friday,18,분식,91,2.2,0
2020-01-03,Friday,18,아시안/양식,13,2.2,0
2020-01-03,Friday,18,야식,37,2.2,0
2020-01-03,Friday,18,족발/보쌈,58,2.2,0
2020-01-03,Friday,18,중식,21,2.2,0
2020-01-03,Friday,18,찜탕,12,2.2,0
2020-01-03,Friday,18,치킨,170,2.2,0
2020-01-03,Friday,18,카페/디저트,35,2.2,0
2020-01-03,Friday,18,패스트푸드,42,2.2,0
2020-01-03,Friday,18,피자,41,2.2,0
2020-01-03,Friday,18,한식,69,2.2,0
2020-01-03,Friday,18,회,21,2.2,0
2020-01-03,Friday,19,돈까스/일식,31,1.3,0
2020-01-03,Friday,19,분식,98,1.3,0
2020-01-03,Friday,19,아시안/양식,21,1.3,0
2020-01-03,Friday,19,야식,39,1.3,0
2020-01-03,Friday,19,족발/보쌈,71,1.3,0
2020-01-03,Friday,19,중식,14,1.3,0
2020-01-03,Friday,19,찜탕,13,1.3,0
2020-01-03,Friday,19,치킨,227,1.3,0
2020-01-03,Friday,19,카페/디저트,36,1.3,0
2020-01-03,Friday,19,패스트푸드,41,1.3,0
2020-01-03,Friday,19,피자,49,1.3,0
2020-01-03,Friday,19,한식,74,1.3,0
2020-01-03,Friday,19,회,18,1.3,0
2020-01-03,Friday,20,돈까스/일식,12,0.6,0
2020-01-03,Friday,20,분식,49,0.6,0
2020-01-03,Friday,20,아시안/양식,13,0.6,0
2020-01-03,Friday,20,야식,36,0.6,0
2020-01-03,Friday,20,족발/보쌈,33,0.6,0
2020-01-03,Friday,20,중식,15,0.6,0
2020-01-03,Friday,20,찜탕,7,0.6,0
2020-01-03,Friday,20,치킨,212,0.6,0
2020-01-03,Friday,20,카페/디저트,56,0.6,0
2020-01-03,Friday,20,패스트푸드,38,0.6,0
2020-01-03,Friday,20,피자,37,0.6,0
2020-01-03,Friday,20,한식,52,0.6,0
2020-01-03,Friday,20,회,18,0.6,0
2020-01-03,Friday,21,돈까스/일식,8,-0.5,0
2020-01-03,Friday,21,분식,39,-0.5,0
2020-01-03,Friday,21,아시안/양식,6,-0.5,0
2020-01-03,Friday,21,야식,24,-0.5,0
2020-01-03,Friday,21,족발/보쌈,36,-0.5,0
2020-01-03,Friday,21,중식,11,-0.5,0
2020-01-03,Friday,21,찜탕,6,-0.5,0
2020-01-03,Friday,21,치킨,163,-0.5,0
2020-01-03,Friday,21,카페/디저트,49,-0.5,0
2020-01-03,Friday,21,패스트푸드,25,-0.5,0
2020-01-03,Friday,21,피자,30,-0.5,0
2020-01-03,Friday,21,한식,38,-0.5,0
2020-01-03,Friday,21,회,17,-0.5,0
2020-01-03,Friday,22,돈까스/일식,6,-0.8,0
2020-01-03,Friday,22,분식,35,-0.8,0
2020-01-03,Friday,22,아시안/양식,6,-0.8,0
2020-01-03,Friday,22,야식,23,-0.8,0
2020-01-03,Friday,22,족발/보쌈,33,-0.8,0
2020-01-03,Friday,22,중식,10,-0.8,0
2020-01-03,Friday,22,찜탕,2,-0.8,0
2020-01-03,Friday,22,치킨,170,-0.8,0
2020-01-03,Friday,22,카페/디저트,30,-0.8,0
2020-01-03,Friday,22,패스트푸드,24,-0.8,0
2020-01-03,Friday,22,피자,25,-0.8,0
2020-01-03,Friday,22,한식,16,-0.8,0
2020-01-03,Friday,22,회,5,-0.8,0
2020-01-03,Friday,23,돈까스/일식,5,-1,0
2020-01-03,Friday,23,분식,18,-1,0
2020-01-03,Friday,23,아시안/양식,1,-1,0
2020-01-03,Friday,23,야식,21,-1,0
2020-01-03,Friday,23,족발/보쌈,24,-1,0
2020-01-03,Friday,23,중식,5,-1,0
2020-01-03,Friday,23,찜탕,1,-1,0
2020-01-03,Friday,23,치킨,131,-1,0
2020-01-03,Friday,23,카페/디저트,5,-1,0
2020-01-03,Friday,23,패스트푸드,9,-1,0
2020-01-03,Friday,23,피자,17,-1,0
2020-01-03,Friday,23,한식,16,-1,0
2020-01-03,Friday,23,회,11,-1,0
2020-01-04,Saturday,0,돈까스/일식,1,-1.5,0
2020-01-04,Saturday,0,분식,12,-1.5,0
2020-01-04,Saturday,0,야식,12,-1.5,0
2020-01-04,Saturday,0,족발/보쌈,9,-1.5,0
2020-01-04,Saturday,0,중식,3,-1.5,0
2020-01-04,Saturday,0,찜탕,1,-1.5,0
2020-01-04,Saturday,0,치킨,45,-1.5,0
2020-01-04,Saturday,0,카페/디저트,1,-1.5,0
2020-01-04,Saturday,0,피자,11,-1.5,0
2020-01-04,Saturday,0,한식,5,-1.5,0
2020-01-04,Saturday,0,회,9,-1.5,0
2020-01-04,Saturday,1,돈까스/일식,3,-1.6,0
2020-01-04,Saturday,1,분식,2,-1.6,0
2020-01-04,Saturday,1,야식,4,-1.6,0
2020-01-04,Saturday,1,족발/보쌈,3,-1.6,0
2020-01-04,Saturday,1,찜탕,1,-1.6,0
2020-01-04,Saturday,1,치킨,20,-1.6,0
2020-01-04,Saturday,1,카페/디저트,2,-1.6,0
2020-01-04,Saturday,1,피자,1,-1.6,0
2020-01-04,Saturday,1,회,2,-1.6,0
2020-01-04,Saturday,2,돈까스/일식,3,-1.9,0
2020-01-04,Saturday,2,족발/보쌈,2,-1.9,0
2020-01-04,Saturday,2,치킨,6,-1.9,0
2020-01-04,Saturday,2,카페/디저트,1,-1.9,0
2020-01-04,Saturday,2,한식,1,-1.9,0
2020-01-04,Saturday,4,치킨,1,-2.3,0
2020-01-04,Saturday,5,치킨,1,-2.7,0
2020-01-04,Saturday,6,치킨,3,-2.4,0
2020-01-04,Saturday,8,치킨,4,-1.8,0
2020-01-04,Saturday,9,치킨,1,-1.5,0
2020-01-04,Saturday,9,패스트푸드,1,-1.5,0
2020-01-04,Saturday,9,한식,1,-1.5,0
2020-01-04,Saturday,10,도시락,1,0.1,0
2020-01-04,Saturday,10,돈까스/일식,1,0.1,0
2020-01-04,Saturday,10,분식,12,0.1,0
2020-01-04,Saturday,10,아시안/양식,8,0.1,0
2020-01-04,Saturday,10,야식,1,0.1,0
2020-01-04,Saturday,10,찜탕,3,0.1,0
2020-01-04,Saturday,10,치킨,6,0.1,0
2020-01-04,Saturday,10,카페/디저트,9,0.1,0
2020-01-04,Saturday,10,패스트푸드,22,0.1,0
2020-01-04,Saturday,10,한식,6,0.1,0
2020-01-04,Saturday,11,도시락,4,2,0
2020-01-04,Saturday,11,돈까스/일식,18,2,0
2020-01-04,Saturday,11,분식,60,2,0
2020-01-04,Saturday,11,아시안/양식,17,2,0
2020-01-04,Saturday,11,야식,1,2,0
2020-01-04,Saturday,11,족발/보쌈,3,2,0
2020-01-04,Saturday,11,중식,14,2,0
2020-01-04,Saturday,11,찜탕,4,2,0
2020-01-04,Saturday,11,치킨,10,2,0
2020-01-04,Saturday,11,카페/디저트,25,2,0
2020-01-04,Saturday,11,패스트푸드,54,2,0
2020-01-04,Saturday,11,피자,26,2,0
2020-01-04,Saturday,11,한식,47,2,0
2020-01-04,Saturday,11,회,3,2,0
2020-01-04,Saturday,12,도시락,3,4.2,0
2020-01-04,Saturday,12,돈까스/일식,25,4.2,0
2020-01-04,Saturday,12,분식,88,4.2,0
2020-01-04,Saturday,12,아시안/양식,29,4.2,0
2020-01-04,Saturday,12,야식,1,4.2,0
2020-01-04,Saturday,12,족발/보쌈,14,4.2,0
2020-01-04,Saturday,12,중식,13,4.2,0
2020-01-04,Saturday,12,찜탕,5,4.2,0
2020-01-04,Saturday,12,치킨,54,4.2,0
2020-01-04,Saturday,12,카페/디저트,34,4.2,0
2020-01-04,Saturday,12,패스트푸드,53,4.2,0
2020-01-04,Saturday,12,피자,15,4.2,0
2020-01-04,Saturday,12,한식,54,4.2,0
2020-01-04,Saturday,12,회,5,4.2,0
2020-01-04,Saturday,13,돈까스/일식,15,5,0
2020-01-04,Saturday,13,분식,71,5,0
2020-01-04,Saturday,13,아시안/양식,30,5,0
2020-01-04,Saturday,13,야식,5,5,0
2020-01-04,Saturday,13,족발/보쌈,17,5,0
2020-01-04,Saturday,13,중식,15,5,0
2020-01-04,Saturday,13,찜탕,8,5,0
2020-01-04,Saturday,13,치킨,47,5,0
2020-01-04,Saturday,13,카페/디저트,51,5,0
2020-01-04,Saturday,13,패스트푸드,56,5,0
2020-01-04,Saturday,13,피자,26,5,0
2020-01-04,Saturday,13,한식,58,5,0
2020-01-04,Saturday,13,회,2,5,0
2020-01-04,Saturday,14,도시락,3,5.6,0
2020-01-04,Saturday,14,돈까스/일식,15,5.6,0
2020-01-04,Saturday,14,분식,55,5.6,0
2020-01-04,Saturday,14,아시안/양식,17,5.6,0
2020-01-04,Saturday,14,야식,4,5.6,0
2020-01-04,Saturday,14,족발/보쌈,10,5.6,0
2020-01-04,Saturday,14,중식,8,5.6,0
2020-01-04,Saturday,14,찜탕,3,5.6,0
2020-01-04,Saturday,14,치킨,51,5.6,0
2020-01-04,Saturday,14,카페/디저트,51,5.6,0
2020-01-04,Saturday,14,패스트푸드,55,5.6,0
2020-01-04,Saturday,14,피자,34,5.6,0
2020-01-04,Saturday,14,한식,34,5.6,0
2020-01-04,Saturday,14,회,4,5.6,0
2020-01-04,Saturday,15,도시락,1,6.1,0
2020-01-04,Saturday,15,돈까스/일식,14,6.1,0
2020-01-04,Saturday,15,분식,56,6.1,0
2020-01-04,Saturday,15,아시안/양식,18,6.1,0
2020-01-04,Saturday,15,야식,6,6.1,0
2020-01-04,Saturday,15,족발/보쌈,17,6.1,0
2020-01-04,Saturday,15,중식,7,6.1,0
2020-01-04,Saturday,15,찜탕,5,6.1,0
2020-01-04,Saturday,15,치킨,57,6.1,0
2020-01-04,Saturday,15,카페/디저트,30,6.1,0
2020-01-04,Saturday,15,패스트푸드,49,6.1,0
2020-01-04,Saturday,15,피자,26,6.1,0
2020-01-04,Saturday,15,한식,29,6.1,0
2020-01-04,Saturday,15,회,4,6.1,0
2020-01-04,Saturday,16,도시락,1,5.6,0
2020-01-04,Saturday,16,돈까스/일식,9,5.6,0
2020-01-04,Saturday,16,분식,62,5.6,0
2020-01-04,Saturday,16,아시안/양식,10,5.6,0
2020-01-04,Saturday,16,야식,8,5.6,0
2020-01-04,Saturday,16,족발/보쌈,23,5.6,0
2020-01-04,Saturday,16,중식,7,5.6,0
2020-01-04,Saturday,16,찜탕,4,5.6,0
2020-01-04,Saturday,16,치킨,78,5.6,0
2020-01-04,Saturday,16,카페/디저트,43,5.6,0
2020-01-04,Saturday,16,패스트푸드,27,5.6,0
2020-01-04,Saturday,16,피자,23,5.6,0
2020-01-04,Saturday,16,한식,29,5.6,0
2020-01-04,Saturday,16,회,10,5.6,0
2020-01-04,Saturday,17,돈까스/일식,19,4.7,0
2020-01-04,Saturday,17,분식,77,4.7,0
2020-01-04,Saturday,17,아시안/양식,15,4.7,0
2020-01-04,Saturday,17,야식,28,4.7,0
2020-01-04,Saturday,17,족발/보쌈,43,4.7,0
2020-01-04,Saturday,17,중식,16,4.7,0
2020-01-04,Saturday,17,찜탕,14,4.7,0
2020-01-04,Saturday,17,치킨,143,4.7,0
2020-01-04,Saturday,17,카페/디저트,40,4.7,0
2020-01-04,Saturday,17,패스트푸드,32,4.7,0
2020-01-04,Saturday,17,피자,47,4.7,0
2020-01-04,Saturday,17,한식,44,4.7,0
2020-01-04,Saturday,17,회,21,4.7,0
2020-01-04,Saturday,18,돈까스/일식,27,3.6,0
2020-01-04,Saturday,18,분식,111,3.6,0
2020-01-04,Saturday,18,아시안/양식,24,3.6,0
2020-01-04,Saturday,18,야식,38,3.6,0
2020-01-04,Saturday,18,족발/보쌈,100,3.6,0
2020-01-04,Saturday,18,중식,24,3.6,0
2020-01-04,Saturday,18,찜탕,16,3.6,0
2020-01-04,Saturday,18,치킨,238,3.6,0
2020-01-04,Saturday,18,카페/디저트,53,3.6,0
2020-01-04,Saturday,18,패스트푸드,35,3.6,0
2020-01-04,Saturday,18,피자,61,3.6,0
2020-01-04,Saturday,18,한식,93,3.6,0
2020-01-04,Saturday,18,회,24,3.6,0
2020-01-04,Saturday,19,도시락,1,2.7,0
2020-01-04,Saturday,19,돈까스/일식,16,2.7,0
2020-01-04,Saturday,19,분식,75,2.7,0
2020-01-04,Saturday,19,아시안/양식,21,2.7,0
2020-01-04,Saturday,19,야식,34,2.7,0
2020-01-04,Saturday,19,족발/보쌈,69,2.7,0
2020-01-04,Saturday,19,중식,13,2.7,0
2020-01-04,Saturday,19,찜탕,9,2.7,0
2020-01-04,Saturday,19,치킨,224,2.7,0
2020-01-04,Saturday,19,카페/디저트,55,2.7,0
2020-01-04,Saturday,19,패스트푸드,42,2.7,0
2020-01-04,Saturday,19,피자,47,2.7,0
2020-01-04,Saturday,19,한식,63,2.7,0
2020-01-04,Saturday,19,회,20,2.7,0
2020-01-04,Saturday,20,돈까스/일식,10,1.8,0
2020-01-04,Saturday,20,분식,55,1.8,0
2020-01-04,Saturday,20,아시안/양식,19,1.8,0
2020-01-04,Saturday,20,야식,24,1.8,0
2020-01-04,Saturday,20,족발/보쌈,41,1.8,0
2020-01-04,Saturday,20,중식,13,1.8,0
2020-01-04,Saturday,20,찜탕,8,1.8,0
2020-01-04,Saturday,20,치킨,169,1.8,0
2020-01-04,Saturday,20,카페/디저트,55,1.8,0
2020-01-04,Saturday,20,패스트푸드,37,1.8,0
2020-01-04,Saturday,20,피자,39,1.8,0
2020-01-04,Saturday,20,한식,50,1.8,0
2020-01-04,Saturday,20,회,18,1.8,0
2020-01-04,Saturday,21,돈까스/일식,3,1.6,0
2020-01-04,Saturday,21,분식,68,1.6,0
2020-01-04,Saturday,21,아시안/양식,13,1.6,0
2020-01-04,Saturday,21,야식,40,1.6,0
2020-01-04,Saturday,21,족발/보쌈,36,1.6,0
2020-01-04,Saturday,21,중식,10,1.6,0
2020-01-04,Saturday,21,찜탕,6,1.6,0
2020-01-04,Saturday,21,치킨,158,1.6,0
2020-01-04,Saturday,21,카페/디저트,58,1.6,0
2020-01-04,Saturday,21,패스트푸드,34,1.6,0
2020-01-04,Saturday,21,피자,35,1.6,0
2020-01-04,Saturday,21,한식,45,1.6,0
2020-01-04,Saturday,21,회,22,1.6,0
2020-01-04,Saturday,22,돈까스/일식,4,1.2,0
2020-01-04,Saturday,22,분식,31,1.2,0
2020-01-04,Saturday,22,아시안/양식,15,1.2,0
2020-01-04,Saturday,22,야식,30,1.2,0
2020-01-04,Saturday,22,족발/보쌈,37,1.2,0
2020-01-04,Saturday,22,중식,6,1.2,0
2020-01-04,Saturday,22,찜탕,3,1.2,0
2020-01-04,Saturday,22,치킨,139,1.2,0
2020-01-04,Saturday,22,카페/디저트,29,1.2,0
2020-01-04,Saturday,22,패스트푸드,35,1.2,0
2020-01-04,Saturday,22,피자,31,1.2,0
2020-01-04,Saturday,22,한식,23,1.2,0
2020-01-04,Saturday,22,회,27,1.2,0
2020-01-04,Saturday,23,돈까스/일식,1,0.7,0
2020-01-04,Saturday,23,분식,25,0.7,0
2020-01-04,Saturday,23,아시안/양식,2,0.7,0
2020-01-04,Saturday,23,야식,38,0.7,0
2020-01-04,Saturday,23,족발/보쌈,27,0.7,0
2020-01-04,Saturday,23,중식,4,0.7,0
2020-01-04,Saturday,23,찜탕,1,0.7,0
2020-01-04,Saturday,23,치킨,101,0.7,0
2020-01-04,Saturday,23,카페/디저트,2,0.7,0
2020-01-04,Saturday,23,패스트푸드,13,0.7,0
2020-01-04,Saturday,23,피자,24,0.7,0
2020-01-04,Saturday,23,한식,19,0.7,0
2020-01-04,Saturday,23,회,14,0.7,0
2020-01-05,Sunday,0,분식,14,-0.3,0
2020-01-05,Sunday,0,야식,10,-0.3,0
2020-01-05,Sunday,0,족발/보쌈,7,-0.3,0
2020-01-05,Sunday,0,중식,1,-0.3,0
2020-01-05,Sunday,0,찜탕,3,-0.3,0
2020-01-05,Sunday,0,치킨,43,-0.3,0
2020-01-05,Sunday,0,카페/디저트,1,-0.3,0
2020-01-05,Sunday,0,피자,11,-0.3,0
2020-01-05,Sunday,0,한식,2,-0.3,0
2020-01-05,Sunday,0,회,6,-0.3,0
2020-01-05,Sunday,1,분식,3,-1,0
2020-01-05,Sunday,1,야식,5,-1,0
2020-01-05,Sunday,1,족발/보쌈,13,-1,0
2020-01-05,Sunday,1,찜탕,1,-1,0
2020-01-05,Sunday,1,치킨,28,-1,0
2020-01-05,Sunday,1,카페/디저트,1,-1,0
2020-01-05,Sunday,1,피자,3,-1,0
2020-01-05,Sunday,1,한식,1,-1,0
2020-01-05,Sunday,1,회,2,-1,0
2020-01-05,Sunday,2,돈까스/일식,2,-1.5,0
2020-01-05,Sunday,2,야식,2,-1.5,0
2020-01-05,Sunday,2,족발/보쌈,2,-1.5,0
2020-01-05,Sunday,2,치킨,6,-1.5,0
2020-01-05,Sunday,2,한식,2,-1.5,0
2020-01-05,Sunday,3,치킨,3,-1.7,0
2020-01-05,Sunday,4,치킨,1,-2.1,0
2020-01-05,Sunday,5,치킨,2,-2.4,0
2020-01-05,Sunday,6,치킨,1,-2.6,0
2020-01-05,Sunday,7,치킨,1,-3,0
2020-01-05,Sunday,9,분식,1,-2.7,0
2020-01-05,Sunday,9,패스트푸드,8,-2.7,0
2020-01-05,Sunday,10,돈까스/일식,1,-0.6,0
2020-01-05,Sunday,10,분식,12,-0.6,0
2020-01-05,Sunday,10,아시안/양식,5,-0.6,0
2020-01-05,Sunday,10,족발/보쌈,1,-0.6,0
2020-01-05,Sunday,10,찜탕,4,-0.6,0
2020-01-05,Sunday,10,치킨,3,-0.6,0
2020-01-05,Sunday,10,카페/디저트,14,-0.6,0
2020-01-05,Sunday,10,패스트푸드,26,-0.6,0
2020-01-05,Sunday,10,피자,2,-0.6,0
2020-01-05,Sunday,10,한식,4,-0.6,0
2020-01-05,Sunday,11,돈까스/일식,10,2.1,0
2020-01-05,Sunday,11,분식,61,2.1,0
2020-01-05,Sunday,11,아시안/양식,21,2.1,0
2020-01-05,Sunday,11,야식,3,2.1,0
2020-01-05,Sunday,11,족발/보쌈,9,2.1,0
2020-01-05,Sunday,11,중식,10,2.1,0
2020-01-05,Sunday,11,찜탕,7,2.1,0
2020-01-05,Sunday,11,치킨,20,2.1,0
2020-01-05,Sunday,11,카페/디저트,36,2.1,0
2020-01-05,Sunday,11,패스트푸드,39,2.1,0
2020-01-05,Sunday,11,피자,34,2.1,0
2020-01-05,Sunday,11,한식,41,2.1,0
2020-01-05,Sunday,12,도시락,1,4,0
2020-01-05,Sunday,12,돈까스/일식,21,4,0
2020-01-05,Sunday,12,분식,67,4,0
2020-01-05,Sunday,12,아시안/양식,38,4,0
2020-01-05,Sunday,12,야식,1,4,0
2020-01-05,Sunday,12,족발/보쌈,15,4,0
2020-01-05,Sunday,12,중식,21,4,0
2020-01-05,Sunday,12,찜탕,7,4,0
2020-01-05,Sunday,12,치킨,39,4,0
2020-01-05,Sunday,12,카페/디저트,35,4,0
2020-01-05,Sunday,12,패스트푸드,31,4,0
2020-01-05,Sunday,12,피자,35,4,0
2020-01-05,Sunday,12,한식,46,4,0
2020-01-05,Sunday,12,회,4,4,0
2020-01-05,Sunday,13,돈까스/일식,28,5.5,0
2020-01-05,Sunday,13,분식,81,5.5,0
2020-01-05,Sunday,13,아시안/양식,29,5.5,0
2020-01-05,Sunday,13,야식,6,5.5,0
2020-01-05,Sunday,13,족발/보쌈,11,5.5,0
2020-01-05,Sunday,13,중식,14,5.5,0
2020-01-05,Sunday,13,찜탕,5,5.5,0
2020-01-05,Sunday,13,치킨,41,5.5,0
2020-01-05,Sunday,13,카페/디저트,56,5.5,0
2020-01-05,Sunday,13,패스트푸드,60,5.5,0
2020-01-05,Sunday,13,피자,39,5.5,0
2020-01-05,Sunday,13,한식,49,5.5,0
2020-01-05,Sunday,13,회,2,5.5,0
2020-01-05,Sunday,14,도시락,1,6,0
2020-01-05,Sunday,14,돈까스/일식,17,6,0
2020-01-05,Sunday,14,분식,62,6,0
2020-01-05,Sunday,14,아시안/양식,21,6,0
2020-01-05,Sunday,14,야식,4,6,0
2020-01-05,Sunday,14,족발/보쌈,18,6,0
2020-01-05,Sunday,14,중식,8,6,0
2020-01-05,Sunday,14,찜탕,5,6,0
2020-01-05,Sunday,14,치킨,57,6,0
2020-01-05,Sunday,14,카페/디저트,50,6,0
2020-01-05,Sunday,14,패스트푸드,47,6,0
2020-01-05,Sunday,14,피자,40,6,0
2020-01-05,Sunday,14,한식,37,6,0
2020-01-05,Sunday,14,회,3,6,0
2020-01-05,Sunday,15,돈까스/일식,19,6.5,0
2020-01-05,Sunday,15,분식,67,6.5,0
2020-01-05,Sunday,15,아시안/양식,19,6.5,0
2020-01-05,Sunday,15,야식,6,6.5,0
2020-01-05,Sunday,15,족발/보쌈,18,6.5,0
2020-01-05,Sunday,15,중식,14,6.5,0
2020-01-05,Sunday,15,찜탕,3,6.5,0
2020-01-05,Sunday,15,치킨,64,6.5,0
2020-01-05,Sunday,15,카페/디저트,56,6.5,0
2020-01-05,Sunday,15,패스트푸드,52,6.5,0
2020-01-05,Sunday,15,피자,23,6.5,0
2020-01-05,Sunday,15,한식,38,6.5,0
2020-01-05,Sunday,16,돈까스/일식,22,5.9,0
2020-01-05,Sunday,16,분식,67,5.9,0
2020-01-05,Sunday,16,아시안/양식,16,5.9,0
2020-01-05,Sunday,16,야식,21,5.9,0
2020-01-05,Sunday,16,족발/보쌈,31,5.9,0
2020-01-05,Sunday,16,중식,12,5.9,0
2020-01-05,Sunday,16,찜탕,9,5.9,0
2020-01-05,Sunday,16,치킨,103,5.9,0
2020-01-05,Sunday,16,카페/디저트,44,5.9,0
2020-01-05,Sunday,16,패스트푸드,23,5.9,0
2020-01-05,Sunday,16,피자,33,5.9,0
2020-01-05,Sunday,16,한식,35,5.9,0
2020-01-05,Sunday,16,회,8,5.9,0
2020-01-05,Sunday,17,돈까스/일식,32,5,0
2020-01-05,Sunday,17,분식,95,5,0
2020-01-05,Sunday,17,아시안/양식,26,5,0
2020-01-05,Sunday,17,야식,26,5,0
2020-01-05,Sunday,17,족발/보쌈,91,5,0
2020-01-05,Sunday,17,중식,22,5,0
2020-01-05,Sunday,17,찜탕,23,5,0
2020-01-05,Sunday,17,치킨,191,5,0
2020-01-05,Sunday,17,카페/디저트,48,5,0
2020-01-05,Sunday,17,패스트푸드,48,5,0
2020-01-05,Sunday,17,피자,56,5,0
2020-01-05,Sunday,17,한식,87,5,0
2020-01-05,Sunday,17,회,13,5,0
2020-01-05,Sunday,18,돈까스/일식,37,4,0
2020-01-05,Sunday,18,분식,124,4,0
2020-01-05,Sunday,18,아시안/양식,34,4,0
2020-01-05,Sunday,18,야식,35,4,0
2020-01-05,Sunday,18,족발/보쌈,87,4,0
2020-01-05,Sunday,18,중식,27,4,0
2020-01-05,Sunday,18,찜탕,21,4,0
2020-01-05,Sunday,18,치킨,230,4,0
2020-01-05,Sunday,18,카페/디저트,52,4,0
2020-01-05,Sunday,18,패스트푸드,65,4,0
2020-01-05,Sunday,18,피자,64,4,0
2020-01-05,Sunday,18,한식,97,4,0
2020-01-05,Sunday,18,회,20,4,0
2020-01-05,Sunday,19,돈까스/일식,24,3.3,0
2020-01-05,Sunday,19,분식,94,3.3,0
2020-01-05,Sunday,19,아시안/양식,34,3.3,0
2020-01-05,Sunday,19,야식,28,3.3,0
2020-01-05,Sunday,19,족발/보쌈,48,3.3,0
2020-01-05,Sunday,19,중식,23,3.3,0
2020-01-05,Sunday,19,찜탕,14,3.3,0
2020-01-05,Sunday,19,치킨,183,3.3,0
2020-01-05,Sunday,19,카페/디저트,53,3.3,0
2020-01-05,Sunday,19,패스트푸드,55,3.3,0
2020-01-05,Sunday,19,피자,49,3.3,0
2020-01-05,Sunday,19,한식,56,3.3,0
2020-01-05,Sunday,19,회,16,3.3,0
2020-01-05,Sunday,20,돈까스/일식,17,2.9,0
2020-01-05,Sunday,20,분식,70,2.9,0
2020-01-05,Sunday,20,아시안/양식,16,2.9,0
2020-01-05,Sunday,20,야식,22,2.9,0
2020-01-05,Sunday,20,족발/보쌈,40,2.9,0
2020-01-05,Sunday,20,중식,14,2.9,0
2020-01-05,Sunday,20,찜탕,5,2.9,0
2020-01-05,Sunday,20,치킨,148,2.9,0
2020-01-05,Sunday,20,카페/디저트,54,2.9,0
2020-01-05,Sunday,20,패스트푸드,48,2.9,0
2020-01-05,Sunday,20,피자,31,2.9,0
2020-01-05,Sunday,20,한식,41,2.9,0
2020-01-05,Sunday,20,회,12,2.9,0
2020-01-05,Sunday,21,돈까스/일식,10,2,0
2020-01-05,Sunday,21,분식,46,2,0
2020-01-05,Sunday,21,아시안/양식,10,2,0
2020-01-05,Sunday,21,야식,25,2,0
2020-01-05,Sunday,21,족발/보쌈,27,2,0
2020-01-05,Sunday,21,중식,11,2,0
2020-01-05,Sunday,21,찜탕,9,2,0
2020-01-05,Sunday,21,치킨,132,2,0
2020-01-05,Sunday,21,카페/디저트,44,2,0
2020-01-05,Sunday,21,패스트푸드,37,2,0
2020-01-05,Sunday,21,피자,28,2,0
2020-01-05,Sunday,21,한식,41,2,0
2020-01-05,Sunday,21,회,16,2,0
2020-01-05,Sunday,22,돈까스/일식,8,1.3,0
2020-01-05,Sunday,22,분식,25,1.3,0
2020-01-05,Sunday,22,아시안/양식,14,1.3,0
2020-01-05,Sunday,22,야식,16,1.3,0
2020-01-05,Sunday,22,족발/보쌈,17,1.3,0
2020-01-05,Sunday,22,중식,5,1.3,0
2020-01-05,Sunday,22,찜탕,1,1.3,0
2020-01-05,Sunday,22,치킨,127,1.3,0
2020-01-05,Sunday,22,카페/디저트,14,1.3,0
2020-01-05,Sunday,22,패스트푸드,18,1.3,0
2020-01-05,Sunday,22,피자,19,1.3,0
2020-01-05,Sunday,22,한식,18,1.3,0
2020-01-05,Sunday,22,회,17,1.3,0
2020-01-05,Sunday,23,돈까스/일식,3,0.7,0
2020-01-05,Sunday,23,분식,8,0.7,0
2020-01-05,Sunday,23,아시안/양식,6,0.7,0
2020-01-05,Sunday,23,야식,14,0.7,0
2020-01-05,Sunday,23,족발/보쌈,20,0.7,0
2020-01-05,Sunday,23,중식,2,0.7,0
2020-01-05,Sunday,23,찜탕,1,0.7,0
2020-01-05,Sunday,23,치킨,58,0.7,0
2020-01-05,Sunday,23,카페/디저트,2,0.7,0
2020-01-05,Sunday,23,패스트푸드,10,0.7,0
2020-01-05,Sunday,23,피자,19,0.7,0
2020-01-05,Sunday,23,한식,19,0.7,0
2020-01-05,Sunday,23,회,13,0.7,0
2020-01-06,Monday,0,돈까스/일식,4,0.8,0
2020-01-06,Monday,0,분식,12,0.8,0
2020-01-06,Monday,0,야식,22,0.8,0
2020-01-06,Monday,0,족발/보쌈,16,0.8,0
2020-01-06,Monday,0,찜탕,4,0.8,0
2020-01-06,Monday,0,치킨,80,0.8,0
